dataset_key,dataset_id,modality,suspension_type,author_cell_type,assay,gene,cell_threshold,comparison,psc_assays_observed,control_assays_observed,shared_assay,min_donors_required,psc_median_log2_cpm1,control_median_log2_cpm1,psc_minus_control_median_difference,psc_median_detection_fraction,control_median_detection_fraction,psc_observed_detection_fraction,control_observed_detection_fraction,psc_eligible_donors,control_eligible_donors,leave_one_donor_out_min_difference,leave_one_donor_out_max_difference,leave_one_donor_out_evaluable_count,biological_interpretation,status,reason
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Kupffer-Doublet,10x 3' v3,PFKFB3,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Kupffer-Doublet,10x 3' v3,PRKD2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Kupffer-Doublet,10x 3' v3,UBASH3A,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Monocyte,10x 3' v3,BCL2L11,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,6,2,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Monocyte,10x 3' v3,ETS2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,6,2,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Monocyte,10x 3' v3,PFKFB3,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,6,2,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Monocyte,10x 3' v3,PRKD2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,6,2,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Monocyte,10x 3' v3,UBASH3A,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,6,2,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Monocyte,10x 3' v3,BCL2L11,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,5,2,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Monocyte,10x 3' v3,ETS2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,5,2,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Monocyte,10x 3' v3,PFKFB3,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,5,2,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Monocyte,10x 3' v3,PRKD2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,5,2,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Monocyte,10x 3' v3,UBASH3A,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,5,2,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,P-Hepato,10x 3' v3,BCL2L11,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,4.486868029133311,4.8884509356559445,-0.4015829065226333,0.09118974115412017,0.140212903006938,0.10202356684731269,0.24242721301833153,7,4,-0.5621078922742848,-0.3171049590312478,11,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,P-Hepato,10x 3' v3,ETS2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,8.550323623673254,8.203580866357518,0.3467427573157362,0.7702779353374929,0.7128327966700698,0.725103167105852,0.7495343593765317,7,4,0.25535461225542555,0.4381309023760469,11,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,P-Hepato,10x 3' v3,PFKFB3,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,6.075207744003282,5.6589972806209135,0.41621046338236845,0.19585798816568048,0.21127451705276928,0.20285387560284393,0.25615135771002845,7,4,0.1154658374990527,0.703591041113147,11,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,P-Hepato,10x 3' v3,PRKD2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,4.3766819373933075,4.1374250586446495,0.23925687874865798,0.08047337278106509,0.11096478103840614,0.08417441455774873,0.11753749632388981,7,4,0.12777403475850946,0.26557484472454984,11,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,P-Hepato,10x 3' v3,UBASH3A,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,0.13612228665158133,0.03917782912398714,0.09694445752759419,0.0005303632988597189,0.0002733816003570552,0.0005469099587331577,0.00029408881482207626,7,4,0.07416115602860977,0.12206359864850282,11,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,P-Hepato,10x 3' v3,BCL2L11,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,4.486868029133311,4.8884509356559445,-0.4015829065226333,0.09118974115412017,0.140212903006938,0.10202356684731269,0.24242721301833153,7,4,-0.5621078922742848,-0.3171049590312478,11,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,P-Hepato,10x 3' v3,ETS2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,8.550323623673254,8.203580866357518,0.3467427573157362,0.7702779353374929,0.7128327966700698,0.725103167105852,0.7495343593765317,7,4,0.25535461225542555,0.4381309023760469,11,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,P-Hepato,10x 3' v3,PFKFB3,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,6.075207744003282,5.6589972806209135,0.41621046338236845,0.19585798816568048,0.21127451705276928,0.20285387560284393,0.25615135771002845,7,4,0.1154658374990527,0.703591041113147,11,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,P-Hepato,10x 3' v3,PRKD2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,4.3766819373933075,4.1374250586446495,0.23925687874865798,0.08047337278106509,0.11096478103840614,0.08417441455774873,0.11753749632388981,7,4,0.12777403475850946,0.26557484472454984,11,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,P-Hepato,10x 3' v3,UBASH3A,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,0.13612228665158133,0.03917782912398714,0.09694445752759419,0.0005303632988597189,0.0002733816003570552,0.0005469099587331577,0.00029408881482207626,7,4,0.07416115602860977,0.12206359864850282,11,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,P-Hepato2,10x 3' v3,BCL2L11,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,4.211881415511672,4.648856932718506,-0.43697551720683414,0.0749063670411985,0.1519748789346247,0.10240274599542334,0.3396591789310612,7,4,-0.6238415056072766,-0.36654422936410924,11,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,P-Hepato2,10x 3' v3,ETS2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,8.199774628049356,7.771541277264436,0.42823335078491986,0.6928838951310862,0.7411571832122679,0.6967963386727689,0.8075135553834237,7,4,0.29089994828399846,0.5655667532858404,11,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,P-Hepato2,10x 3' v3,PFKFB3,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,5.5375954778577565,4.631898038319522,0.9056974395382342,0.18776671408250356,0.17350181598062953,0.19908466819221968,0.2951200619674671,7,4,0.08283229025843042,1.7285625888180376,11,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,P-Hepato2,10x 3' v3,PRKD2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,4.3174017282182815,3.801515848516213,0.5158858797020685,0.09787234042553192,0.11675181436210849,0.10125858123569793,0.15801704105344694,7,4,0.36601081706439764,0.6657609423397397,11,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,P-Hepato2,10x 3' v3,UBASH3A,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,0.0,0.0,0.0,0.0,0.0,0.0011441647597254005,0.000774593338497289,7,4,0.0,0.0,11,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,P-Hepato2,10x 3' v3,BCL2L11,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,4.211881415511672,4.648856932718506,-0.43697551720683414,0.0749063670411985,0.1519748789346247,0.10240274599542334,0.3396591789310612,7,4,-0.6238415056072766,-0.36654422936410924,11,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,P-Hepato2,10x 3' v3,ETS2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,8.199774628049356,7.771541277264436,0.42823335078491986,0.6928838951310862,0.7411571832122679,0.6967963386727689,0.8075135553834237,7,4,0.29089994828399846,0.5655667532858404,11,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,P-Hepato2,10x 3' v3,PFKFB3,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,5.5375954778577565,4.631898038319522,0.9056974395382342,0.18776671408250356,0.17350181598062953,0.19908466819221968,0.2951200619674671,7,4,0.08283229025843042,1.7285625888180376,11,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,P-Hepato2,10x 3' v3,PRKD2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,4.3174017282182815,3.801515848516213,0.5158858797020685,0.09787234042553192,0.11675181436210849,0.10125858123569793,0.15801704105344694,7,4,0.36601081706439764,0.6657609423397397,11,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,P-Hepato2,10x 3' v3,UBASH3A,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,0.0,0.0,0.0,0.0,0.0,0.0011441647597254005,0.000774593338497289,7,4,0.0,0.0,11,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Prolif,10x 3' v3,BCL2L11,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Prolif,10x 3' v3,ETS2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Prolif,10x 3' v3,PFKFB3,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Prolif,10x 3' v3,PRKD2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Prolif,10x 3' v3,UBASH3A,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Prolif,10x 3' v3,BCL2L11,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Prolif,10x 3' v3,ETS2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Prolif,10x 3' v3,PFKFB3,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Prolif,10x 3' v3,PRKD2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Prolif,10x 3' v3,UBASH3A,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Prolif-Mac,10x 3' v3,BCL2L11,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,5,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Prolif-Mac,10x 3' v3,ETS2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,5,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Prolif-Mac,10x 3' v3,PFKFB3,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,5,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Prolif-Mac,10x 3' v3,PRKD2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,5,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Prolif-Mac,10x 3' v3,UBASH3A,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,5,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Prolif-Mac,10x 3' v3,BCL2L11,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Prolif-Mac,10x 3' v3,ETS2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Prolif-Mac,10x 3' v3,PFKFB3,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Prolif-Mac,10x 3' v3,PRKD2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Prolif-Mac,10x 3' v3,UBASH3A,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Stellate,10x 3' v3,BCL2L11,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,5.055456275376383,3.0656580000969416,1.9897982752794419,0.08,0.016736401673640166,0.07269338303821063,0.03557312252964427,7,3,1.9041515036730048,2.0932318659511115,7,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Stellate,10x 3' v3,ETS2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,7.634058356175257,8.100739705070357,-0.4666813488950998,0.44,0.640625,0.39888164026095063,0.5454545454545454,7,3,-0.5106018010114299,-0.4446490538894299,7,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Stellate,10x 3' v3,PFKFB3,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,6.581864412237921,5.815749620569435,0.7661147916684854,0.16666666666666666,0.11715481171548117,0.18546132339235788,0.15612648221343872,7,3,0.3823805657391883,0.793746929565299,7,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Stellate,10x 3' v3,PRKD2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,4.744333638210677,5.579390919598667,-0.8350572813879893,0.0603448275862069,0.12552301255230125,0.07082945013979497,0.14031620553359683,7,3,-0.901355654053476,-0.7879818271662069,7,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Stellate,10x 3' v3,UBASH3A,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,1.5062543633135248,0.0,1.5062543633135248,0.00796812749003984,0.0,0.0065237651444548,0.001976284584980237,7,3,0.7531271816567624,1.7926712576799846,7,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Stellate,10x 3' v3,BCL2L11,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,4.88416273216351,3.0656580000969416,1.8185047320665686,0.07758620689655173,0.016736401673640166,0.07135874877810362,0.03557312252964427,5,3,1.5759961661924993,1.9041515036730048,5,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Stellate,10x 3' v3,ETS2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,7.546217451942597,8.100739705070357,-0.55452225312776,0.3651452282157676,0.640625,0.39002932551319647,0.5454545454545454,5,3,-0.6283838136131266,-0.5106018010114299,5,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Stellate,10x 3' v3,PFKFB3,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,6.581864412237921,5.815749620569435,0.7661147916684854,0.17012448132780084,0.11715481171548117,0.18866080156402737,0.15612648221343872,5,3,0.3823805657391883,0.793746929565299,5,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Stellate,10x 3' v3,PRKD2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,4.744333638210677,5.579390919598667,-0.8350572813879893,0.0603448275862069,0.12552301255230125,0.07038123167155426,0.14031620553359683,5,3,-0.901355654053476,-0.7879818271662069,5,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Stellate,10x 3' v3,UBASH3A,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,2.0790881520464444,0.0,2.0790881520464444,0.008097165991902834,0.0,0.006842619745845552,0.001976284584980237,5,3,1.7926712576799846,2.1000414717161,5,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Stellate-Doublet,10x 3' v3,BCL2L11,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Stellate-Doublet,10x 3' v3,ETS2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Stellate-Doublet,10x 3' v3,PFKFB3,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Stellate-Doublet,10x 3' v3,PRKD2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Stellate-Doublet,10x 3' v3,UBASH3A,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Stellate-Doublet,10x 3' v3,BCL2L11,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Stellate-Doublet,10x 3' v3,ETS2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Stellate-Doublet,10x 3' v3,PFKFB3,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Stellate-Doublet,10x 3' v3,PRKD2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Stellate-Doublet,10x 3' v3,UBASH3A,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Tcell-Doublet,10x 3' v3,BCL2L11,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Tcell-Doublet,10x 3' v3,ETS2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Tcell-Doublet,10x 3' v3,PFKFB3,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Tcell-Doublet,10x 3' v3,PRKD2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Tcell-Doublet,10x 3' v3,UBASH3A,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Tcell-Doublet,10x 3' v3,BCL2L11,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Tcell-Doublet,10x 3' v3,ETS2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Tcell-Doublet,10x 3' v3,PFKFB3,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Tcell-Doublet,10x 3' v3,PRKD2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,Tcell-Doublet,10x 3' v3,UBASH3A,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,VSMC,10x 3' v3,BCL2L11,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,4,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
